1 9152
2 250
3 116
4 70
5 46
6 44
7 26
8 24
9 16
10 20
11 21
12 15
13 12
14 8
15 11
16 13
17 8
18 11
19 5
20 5
21 7
22 1
23 7
24 1
25 2
26 2
27 1
28 6
29 2
30 6
32 2
33 2
34 3
36 1
37 4
38 3
39 1
40 3
41 3
45 2
46 4
47 2
48 1
50 2
51 3
52 1
53 1
54 2
55 1
56 1
57 1
58 2
59 1
60 3
61 2
62 1
63 1
64 1
66 2
67 2
68 2
69 1
74 1
77 2
78 1
79 1
80 2
81 1
85 2
87 2
89 2
91 1
92 1
100 2
102 2
105 1
106 1
107 1
114 1
119 1
120 2
121 1
125 1
132 1
133 1
